customer_id,tenure_months,monthly_charges,total_charges,country,plan,last_login_unix,churned
104048,19,22.33,379.5,UK,premium,1949750105,0
104049,71,46.59,3290.18,DE,standard,1949835409,1
104050,9,82.02,733.66,US,standard,1949917362,1
104051,11,41.65,432.45,US,premium,1950006417,1
104052,9,62.98,543.45,DE,premium,1950089303,0
104053,20,49.43,948.17,CA,premium,1950180217,0
104054,3,65.04,157.53,CA,standard,1950263527,0
104055,62,68.35,4197.84,JP,basic,1950355489,0
104056,12,96.07,1168.91,CA,basic,1950439300,0
104057,37,27.98,1018.8,DE,premium,1950521242,0
104058,68,35.21,2413.11,JP,standard,1950611458,1
104059,28,37.79,1050.62,JP,standard,1950698176,0
104060,26,85.47,2232.11,DE,standard,1950783286,0
104061,13,72.85,972.18,BR,basic,1950871882,0
104062,8,26.01,197.7,BR,standard,1950955899,0
104063,70,45.16,3177.59,DE,basic,1951046349,0
104064,36,22.1,769.92,JP,premium,1951127749,0
104065,13,93.07,1226.93,JP,basic,1951219346,1
104066,72,28.93,2121.08,BR,basic,1951303785,1
104067,64,91.09,5865.58,AU,standard,1951388637,0
104068,18,51.53,881.89,BR,premium,1951472300,0
104069,20,72.88,1480.18,FR,standard,1951563985,0
104070,68,109.89,7512.8,US,premium,1951647702,0
104071,72,75.45,5430.84,UK,premium,1951733965,0
104072,59,42.3,2481.36,BR,standard,1951817815,0
104073,33,31.94,1016.76,DE,standard,1951909388,0
104074,67,97.63,6520.05,CA,basic,1951990154,0
104075,7,48.76,368.22,UK,premium,1952077119,1
104076,23,35.05,844.77,DE,basic,1952166686,1
104077,49,73.98,3666.44,BR,standard,1952255090,0
104078,62,34.01,2065.88,AU,standard,1952335860,0
104079,53,100.96,5335.79,DE,premium,1952424412,1
104080,21,119.59,2504.81,US,basic,1952511878,0
104081,69,92.03,6374.33,JP,basic,1952597735,0
104082,2,34.87,109.25,BR,basic,1952687590,1
104083,29,112.47,3285.13,US,standard,1952774053,0
104084,25,114.5,2818.29,FR,basic,1952858777,0
104085,70,89.52,6237.64,CA,standard,1952947368,1
104086,42,55.4,2296.15,US,standard,1953027554,1
104087,66,38.74,2509.53,UK,premium,1953116101,0
104088,40,116.16,4611.91,JP,premium,1953202590,0
104089,7,32.99,256.96,US,premium,1953290647,0
104090,40,83.42,3382.27,BR,standard,1953377496,0
104091,3,112.54,362.04,FR,premium,1953465768,0
104092,52,24.84,1250.53,DE,basic,1953546555,0
104093,48,92.58,4483.97,CA,premium,1953638469,0
104094,15,58.18,827.03,US,basic,1953719608,0
104095,31,114.14,3509.58,CA,basic,1953810064,0
104096,42,54.51,2293.7,DE,premium,1953893989,0
104097,51,96.25,4921.55,CA,standard,1953978835,1
104098,23,111.92,2566.56,US,premium,1954067537,1
104099,45,115.25,5198.18,UK,basic,1954152932,0
104100,25,58.74,1510.13,AU,basic,1954243109,0
104101,33,84.89,2789.15,CA,standard,1954327402,0
104102,9,109.42,969.41,CA,basic,1954410244,0
104103,35,22.34,771.66,JP,standard,1954500434,0
104104,54,84.7,4619.29,FR,standard,1954583587,0
104105,61,60.08,3659.56,DE,premium,1954674942,0
104106,71,88.84,6312.69,UK,basic,1954757178,0
104107,11,42.24,482.0,US,basic,1954847643,0
104108,16,23.02,390.27,JP,premium,1954932697,0
104109,11,41.98,479.21,CA,basic,1955016400,0
104110,30,27.51,828.98,FR,premium,1955101607,0
104111,21,66.86,1407.81,US,premium,1955192251,0
104112,59,51.67,3005.52,FR,premium,1955275609,0
104113,69,106.53,7337.76,US,premium,1955360466,0
104114,40,68.69,2785.83,US,premium,1955453174,1
104115,17,112.5,1953.38,US,premium,1955535870,0
104116,27,34.81,890.81,BR,premium,1955621452,0
104117,6,32.52,202.08,FR,premium,1955707586,1
104118,18,79.49,1380.88,US,premium,1955793429,0
104119,6,96.34,593.69,CA,premium,1955879349,0
104120,18,117.44,2066.94,BR,standard,1955968786,0
104121,67,94.91,6320.72,US,basic,1956055517,0
104122,16,97.85,1548.33,UK,premium,1956141380,1
104123,54,38.86,2120.6,FR,basic,1956227118,1
104124,57,77.4,4401.77,FR,premium,1956314708,0
104125,67,21.93,1503.79,DE,standard,1956401467,0
104126,68,82.52,5602.87,BR,standard,1956487715,0
104127,60,93.78,5620.64,FR,standard,1956570451,0
104128,29,83.8,2450.4,US,basic,1956662651,0
104129,20,24.45,464.59,CA,standard,1956742577,0
104130,57,68.53,3922.75,FR,premium,1956830434,0
104131,31,61.21,1847.95,US,premium,1956919956,1
104132,18,56.94,1005.97,US,premium,1957004055,0
104133,5,98.48,442.83,AU,premium,1957088349,0
104134,9,90.43,828.51,BR,standard,1957178879,0
104135,55,98.56,5454.41,DE,basic,1957265582,1
104136,27,103.6,2830.42,AU,standard,1957347636,0
104137,8,61.0,470.83,FR,basic,1957437272,0
104138,70,39.83,2772.1,UK,premium,1957524898,0
104139,24,47.39,1115.23,DE,premium,1957611115,0
104140,65,113.92,7435.06,BR,basic,1957694123,0
104141,57,101.18,5765.49,FR,premium,1957779909,0
104142,3,97.13,247.76,JP,standard,1957866426,1
104143,48,26.55,1322.06,AU,standard,1957956668,0
104144,18,119.41,2147.8,FR,premium,1958042122,0
104145,32,81.36,2579.52,UK,premium,1958128641,0
104146,36,73.07,2601.54,UK,standard,1958217478,0
104147,30,31.78,940.99,BR,standard,1958303345,0
104148,72,48.68,3463.27,BR,standard,1958388679,0
104149,40,102.59,4071.53,CA,premium,1958470319,0
104150,61,86.39,5239.46,CA,basic,1958559805,0
104151,42,39.57,1674.97,DE,premium,1958649827,0
104152,34,62.93,2102.64,JP,premium,1958735065,1
104153,5,110.62,590.23,CA,standard,1958819221,1
104154,17,82.7,1432.14,CA,premium,1958902929,1
104155,23,108.33,2500.84,CA,premium,1958993314,0
104156,55,78.49,4317.82,JP,premium,1959077977,0
104157,66,60.73,4051.09,CA,premium,1959165507,0
104158,54,98.18,5291.66,DE,premium,1959252950,0
104159,37,36.06,1308.43,UK,standard,1959339052,0
104160,58,40.5,2395.54,JP,premium,1959425593,0
104161,54,68.84,3752.57,DE,standard,1959511332,0
104162,50,81.53,4049.11,UK,basic,1959595894,1
104163,54,115.75,6224.86,AU,standard,1959680060,1
104164,68,110.86,7505.57,DE,standard,1959770394,0
104165,42,102.31,4287.6,US,basic,1959853727,0
104166,54,101.36,5470.04,AU,standard,1959944673,0
104167,30,55.61,1656.26,CA,premium,1960025680,0
104168,46,72.06,3270.48,BR,premium,1960115301,0
104169,14,91.75,1245.69,DE,basic,1960202572,1
104170,19,62.27,1206.21,US,premium,1960285350,0
104171,36,60.58,2164.54,FR,basic,1960371496,0
104172,38,46.99,1763.51,BR,basic,1960463578,0
104173,59,88.34,5169.47,CA,basic,1960550731,0
104174,11,93.18,977.43,US,standard,1960635956,1
104175,20,28.28,529.26,JP,premium,1960721362,0
104176,27,116.16,3176.29,JP,basic,1960807750,0
104177,35,106.18,3719.69,DE,basic,1960894528,1
104178,61,103.58,6359.25,AU,basic,1960981368,0
104179,29,119.66,3461.0,UK,premium,1961066248,0
104180,50,87.55,4383.1,AU,basic,1961151830,0
104181,70,58.83,4074.54,DE,basic,1961238238,0
104182,72,55.4,3957.67,FR,basic,1961328381,0
104183,48,117.17,5665.07,CA,standard,1961414488,0
104184,59,37.42,2194.24,UK,basic,1961499787,0
104185,31,43.32,1310.36,BR,premium,1961584574,0
104186,69,37.07,2544.95,BR,standard,1961671018,0
104187,17,81.73,1398.42,BR,basic,1961754678,0
104188,35,81.38,2869.84,CA,standard,1961842066,0
104189,60,101.3,6048.23,AU,basic,1961926797,0
104190,8,98.89,762.18,AU,premium,1962014989,0
104191,20,52.39,1096.06,JP,basic,1962102759,0
104192,58,44.04,2578.27,AU,basic,1962186893,1
104193,31,98.71,3023.39,BR,premium,1962278289,0
104194,38,109.08,4187.78,US,standard,1962358314,1
104195,28,51.74,1471.87,CA,standard,1962448761,0
104196,7,104.53,691.59,DE,standard,1962532413,0
104197,49,41.97,2016.48,DE,premium,1962619999,0
104198,41,46.57,1934.81,DE,premium,1962708240,1
104199,8,64.94,568.65,BR,premium,1962796448,0
104200,48,99.27,4742.17,DE,standard,1962876702,0
104201,70,53.85,3797.66,AU,premium,1962963877,0
104202,41,88.03,3635.01,CA,basic,1963049295,0
104203,9,103.58,943.31,AU,premium,1963136819,0
104204,36,77.48,2783.79,US,premium,1963228194,0
104205,22,37.64,872.25,BR,basic,1963315390,0
104206,66,22.69,1480.09,UK,basic,1963396994,0
104207,61,52.0,3129.71,JP,standard,1963487254,1
104208,65,69.65,4547.98,FR,standard,1963573266,0
104209,17,114.23,1920.72,AU,standard,1963656610,0
104210,62,48.44,3046.01,FR,standard,1963743574,0
104211,38,63.69,2462.34,CA,premium,1963833702,0
104212,16,23.14,363.22,US,basic,1963918073,0
104213,60,42.48,2544.78,DE,basic,1964004638,0
104214,50,57.11,2870.85,FR,standard,1964088304,0
104215,13,57.79,746.86,BR,premium,1964179527,0
104216,61,85.09,5195.14,JP,basic,1964259630,0
104217,49,104.93,5180.98,UK,basic,1964349194,0
104218,50,58.52,2923.34,DE,basic,1964432158,0
104219,59,48.77,2869.52,FR,premium,1964520733,0
104220,21,85.84,1849.66,UK,basic,1964609437,1
104221,51,22.15,1090.34,CA,premium,1964691825,0
104222,68,106.95,7240.3,JP,standard,1964781819,0
104223,17,30.24,528.21,FR,standard,1964866170,0
104224,45,78.29,3487.07,US,standard,1964952010,0
104225,44,71.82,3173.36,BR,standard,1965037565,0
104226,12,119.63,1463.64,DE,standard,1965125967,1
104227,7,85.76,644.07,UK,standard,1965215662,1
104228,66,105.79,7005.05,US,basic,1965300807,0
104229,8,87.02,710.54,CA,premium,1965384496,0
104230,69,25.66,1760.22,CA,premium,1965473188,0
104231,21,81.9,1743.55,BR,standard,1965560896,1
104232,18,99.67,1819.39,AU,premium,1965646034,1
104233,68,29.23,2033.68,DE,premium,1965729094,0
104234,29,25.71,716.7,FR,standard,1965820413,0
104235,53,59.69,3138.36,BR,standard,1965906439,0
104236,3,33.33,90.89,US,basic,1965991335,1
104237,66,103.66,6846.94,AU,standard,1966076407,0
104238,13,54.61,697.24,CA,basic,1966165840,1
104239,31,35.03,1102.08,DE,basic,1966249254,0
104240,44,79.43,3489.56,CA,basic,1966336955,0
104241,59,73.23,4316.07,BR,basic,1966425404,1
104242,18,48.56,889.54,DE,basic,1966505902,0
104243,19,25.11,510.17,CA,basic,1966593220,0
104244,1,38.99,62.84,DE,standard,1966680931,1
104245,9,115.99,1021.42,UK,standard,1966768157,1
104246,36,48.07,1743.9,JP,basic,1966855712,0
104247,17,76.93,1314.8,AU,premium,1966940076,0
104248,24,22.44,563.77,BR,premium,1967028760,0
104249,69,39.8,2701.98,US,premium,1967115024,0
104250,12,40.61,472.59,JP,premium,1967202734,0
104251,5,109.03,530.93,JP,standard,1967287867,1
104252,44,89.92,3969.88,JP,basic,1967369233,0
104253,8,35.89,243.55,DE,basic,1967462312,1
104254,58,103.14,6017.56,UK,standard,1967547971,0
104255,68,96.76,6589.69,JP,standard,1967631923,0
104256,36,21.03,760.5,DE,standard,1967721926,0
104257,12,61.31,751.21,JP,premium,1967807751,0
104258,57,67.1,3817.94,US,premium,1967893074,0
104259,43,117.6,5089.41,UK,standard,1967978520,0
104260,60,60.81,3677.07,FR,basic,1968066657,0
104261,55,97.56,5387.37,BR,basic,1968151785,0
104262,32,81.92,2587.15,BR,standard,1968239846,0
104263,72,103.17,7410.78,DE,standard,1968322605,0
104264,36,105.29,3825.75,CA,basic,1968413137,0
104265,17,118.67,2011.17,DE,basic,1968494127,0
104266,49,81.12,3951.15,CA,premium,1968582416,0
104267,58,34.72,2044.51,UK,premium,1968667943,0
104268,36,72.45,2619.45,JP,standard,1968756208,0
104269,43,85.33,3640.38,BR,premium,1968842473,1
104270,62,61.77,3788.71,FR,basic,1968927630,0
104271,18,64.26,1188.34,UK,basic,1969014380,0
104272,9,96.28,842.4,DE,premium,1969097503,1
104273,5,51.66,213.67,AU,basic,1969183654,0
104274,26,34.67,928.57,UK,standard,1969276725,0
104275,45,49.32,2185.33,UK,premium,1969359242,0
104276,72,36.21,2603.7,UK,standard,1969444922,0
104277,45,86.35,3889.81,CA,standard,1969532389,0
104278,15,46.62,710.34,DE,basic,1969618099,1
104279,70,75.61,5339.63,FR,standard,1969705641,0
104280,47,71.63,3399.69,UK,standard,1969794671,0
104281,59,92.04,5389.36,JP,basic,1969879636,0
104282,40,31.32,1250.71,DE,premium,1969962443,0
104283,57,83.61,4806.85,DE,basic,1970048518,1
104284,8,94.69,716.33,JP,standard,1970139921,1
104285,3,89.51,268.21,FR,basic,1970220781,0
104286,9,84.87,775.31,UK,premium,1970308131,0
104287,36,71.28,2606.07,FR,basic,1970399994,0
104288,39,99.53,3891.82,UK,premium,1970481857,0
104289,10,41.69,402.27,JP,premium,1970569428,1
104290,60,87.45,5237.08,UK,basic,1970659087,0
104291,12,88.61,1106.29,BR,premium,1970739518,0
104292,24,30.11,765.25,BR,standard,1970825995,0
104293,22,66.17,1490.4,DE,standard,1970916425,0
104294,45,101.89,4572.55,FR,basic,1970999647,0
104295,23,37.65,858.02,US,basic,1971088244,0
104296,41,83.33,3411.36,CA,premium,1971170807,0
104297,54,39.56,2120.22,UK,basic,1971260454,0
104298,70,112.76,7887.83,BR,basic,1971348167,1
104299,17,50.34,814.9,CA,basic,1971433603,1
104300,47,100.94,4694.45,BR,basic,1971522078,0
104301,61,112.33,6857.18,US,premium,1971605839,0
104302,49,28.09,1374.81,AU,basic,1971689587,0
104303,40,38.91,1541.11,JP,basic,1971779944,0
104304,8,30.61,209.87,US,basic,1971867217,1
104305,33,103.13,3381.76,JP,standard,1971948862,0
104306,48,35.81,1729.43,AU,standard,1972038021,1
104307,30,65.67,1967.2,BR,basic,1972123501,0
104308,29,56.57,1644.19,DE,standard,1972209976,1
104309,68,60.23,4053.81,BR,standard,1972294566,0
104310,17,68.83,1124.9,UK,standard,1972383015,0
104311,70,49.03,3458.2,US,basic,1972469329,0
104312,27,80.51,2187.81,FR,basic,1972558027,1
104313,28,42.94,1210.46,DE,standard,1972640231,0
104314,57,70.54,3971.48,BR,standard,1972730830,0
104315,3,84.28,206.69,UK,standard,1972815006,0
104316,15,93.17,1405.72,AU,standard,1972899852,0
104317,65,65.02,4262.83,JP,standard,1972990397,0
104318,32,30.99,1031.08,AU,basic,1973073972,0
104319,17,33.94,601.94,BR,premium,1973164372,1
104320,41,36.31,1448.72,US,standard,1973246953,0
104321,58,93.23,5415.03,BR,premium,1973337557,0
104322,17,58.41,1013.49,US,premium,1973420859,0
104323,42,71.28,3040.59,FR,basic,1973510288,0
104324,42,65.41,2760.26,JP,premium,1973593949,0
104325,28,58.4,1636.54,US,standard,1973681835,0
104326,18,65.41,1209.66,CA,basic,1973763853,1
104327,64,101.14,6495.69,UK,standard,1973855804,1
104328,5,42.61,234.27,FR,premium,1973941218,1
104329,63,104.94,6612.11,JP,basic,1974025903,0
104330,67,46.72,3176.9,BR,basic,1974113659,1
104331,9,32.19,316.86,FR,basic,1974200810,1
104332,45,53.74,2454.35,US,basic,1974287147,1
104333,11,48.59,567.6,FR,standard,1974372555,1
104334,3,38.77,146.95,CA,premium,1974454330,0
104335,7,66.68,491.17,US,basic,1974544252,1
104336,31,22.02,670.55,CA,basic,1974631099,0
104337,62,80.46,5038.08,CA,basic,1974719077,0
104338,58,63.77,3661.79,DE,basic,1974804330,0
104339,26,85.49,2213.19,AU,basic,1974889941,0
104340,36,78.77,2836.31,AU,standard,1974978847,0
104341,69,50.53,3438.91,BR,standard,1975065186,0
104342,27,49.5,1365.61,DE,premium,1975145408,0
104343,15,73.7,1154.75,BR,standard,1975238655,0
104344,53,109.23,5767.02,CA,basic,1975324664,0
104345,18,27.72,523.7,FR,standard,1975410949,1
104346,53,54.61,2873.41,JP,premium,1975495792,0
104347,25,99.03,2474.58,JP,basic,1975579668,0
104348,62,31.7,1994.71,UK,premium,1975665622,0
104349,50,119.67,5962.21,JP,premium,1975756084,0
104350,50,96.53,4861.31,BR,standard,1975842302,0
104351,2,81.28,137.8,JP,basic,1975926712,1
104352,56,88.39,4901.5,BR,premium,1976013768,1
104353,8,32.5,226.38,AU,premium,1976101812,0
104354,2,65.13,95.14,CA,basic,1976188286,0
104355,19,83.75,1580.74,FR,basic,1976274535,0
104356,45,37.33,1656.88,CA,basic,1976355329,0
104357,68,67.35,4596.07,JP,basic,1976447705,0
104358,68,28.51,1984.69,FR,premium,1976532445,0
104359,5,40.87,172.83,BR,basic,1976616795,0
104360,29,77.05,2206.94,BR,basic,1976702127,0
104361,70,99.66,6933.68,FR,premium,1976790409,0
104362,71,84.62,6007.59,JP,premium,1976875146,0
104363,54,91.39,4885.67,AU,standard,1976966755,0
104364,4,91.59,337.4,CA,basic,1977050329,1
104365,24,106.57,2518.25,DE,standard,1977135146,0
104366,30,72.52,2138.63,JP,basic,1977224901,0
104367,41,94.21,3858.11,US,standard,1977310880,0
104368,32,42.1,1353.87,DE,premium,1977394223,0
104369,57,42.01,2437.12,FR,basic,1977479105,0
104370,8,25.46,226.14,DE,basic,1977564444,1
104371,49,72.27,3511.94,CA,basic,1977652892,0
104372,66,48.62,3253.46,FR,premium,1977740619,0
104373,42,116.12,4854.44,DE,standard,1977826420,0
104374,11,63.82,739.96,UK,standard,1977913033,0
104375,66,112.55,7405.83,FR,basic,1977999594,0
104376,50,90.96,4592.4,AU,basic,1978089576,1
104377,1,68.02,31.14,FR,basic,1978175672,0
104378,15,49.01,765.41,BR,standard,1978262102,0
104379,20,51.23,1039.84,BR,premium,1978348792,0
104380,26,28.84,750.16,AU,standard,1978429914,0
104381,22,36.56,807.04,US,premium,1978521902,1
104382,16,64.69,1010.56,BR,basic,1978603041,1
104383,5,102.36,542.56,UK,premium,1978689464,1
104384,17,71.25,1205.54,US,basic,1978779883,1
104385,15,66.26,1031.02,US,basic,1978862096,0
104386,29,104.07,3010.51,CA,premium,1978947169,0
104387,44,74.18,3257.08,JP,standard,1979033338,0
104388,29,72.42,2057.11,AU,standard,1979125409,0
104389,39,116.59,4530.13,UK,premium,1979210640,0
104390,34,68.67,2335.59,BR,standard,1979296258,0
104391,7,102.14,720.02,AU,basic,1979382278,0
104392,17,84.64,1404.93,CA,premium,1979471374,0
104393,56,38.99,2197.42,FR,basic,1979554945,0
104394,28,107.61,3015.39,CA,premium,1979644540,0
104395,56,23.88,1329.15,US,premium,1979727103,1
104396,61,22.35,1383.31,CA,basic,1979816548,0
104397,30,110.2,3328.8,DE,basic,1979898359,1
104398,63,115.73,7334.64,AU,premium,1979987786,0
104399,5,58.36,251.81,AU,basic,1980070488,0
104400,43,110.0,4702.45,CA,standard,1980159400,0
104401,13,112.53,1477.26,JP,premium,1980247572,0
104402,16,98.22,1544.17,JP,standard,1980335837,0
104403,36,78.57,2841.64,BR,premium,1980420069,0
104404,11,79.5,889.19,JP,premium,1980503605,0
104405,63,81.95,5130.39,DE,premium,1980588622,1
104406,20,58.23,1150.11,AU,standard,1980681244,1
104407,40,34.32,1384.83,US,premium,1980761712,0
104408,59,25.37,1487.65,DE,premium,1980852343,0
104409,59,91.84,5455.94,CA,standard,1980937446,0
104410,37,101.24,3734.45,CA,standard,1981026735,0
104411,40,48.38,1950.3,AU,premium,1981110610,0
104412,51,28.74,1452.41,AU,premium,1981195398,1
104413,40,102.72,4064.62,FR,premium,1981283716,0
104414,44,90.75,4017.68,DE,standard,1981372653,0
104415,66,96.23,6360.46,US,basic,1981454663,0
104416,8,102.53,795.73,UK,standard,1981543069,0
104417,23,53.78,1194.09,CA,standard,1981630788,0
104418,19,55.2,1070.41,DE,basic,1981717654,1
104419,68,111.78,7612.33,US,premium,1981800014,0
104420,32,104.13,3371.55,DE,basic,1981890353,0
104421,31,91.89,2823.36,BR,basic,1981973638,0
104422,49,84.58,4179.55,JP,basic,1982057397,1
104423,48,40.71,1978.24,UK,standard,1982146760,0
104424,64,96.36,6183.41,US,premium,1982233686,1
104425,16,96.91,1530.54,DE,standard,1982320848,0
104426,39,92.95,3655.77,BR,premium,1982406467,0
104427,7,71.73,492.86,US,standard,1982494259,0
104428,55,66.9,3640.6,AU,standard,1982577294,0
104429,64,25.43,1626.01,FR,basic,1982666643,1
104430,16,105.55,1669.55,CA,basic,1982753737,0
104431,35,114.96,3977.47,BR,premium,1982839208,0
104432,24,76.94,1833.09,UK,standard,1982928105,1
104433,15,60.44,919.53,JP,standard,1983011733,0
104434,39,63.69,2459.24,US,premium,1983099435,1
104435,43,47.86,2014.44,US,premium,1983184081,0
104436,29,49.34,1381.6,FR,basic,1983270795,1
104437,38,84.26,3246.3,UK,basic,1983357878,0
104438,41,31.92,1325.95,DE,standard,1983444498,0
104439,70,74.96,5260.39,DE,standard,1983527861,0
104440,53,107.85,5692.76,FR,standard,1983614076,0
104441,41,36.97,1510.42,FR,premium,1983705324,0
104442,42,110.45,4624.76,AU,premium,1983788880,0
104443,12,119.48,1427.72,BR,premium,1983878056,0
104444,12,86.58,1042.07,CA,standard,1983959701,0
104445,4,97.32,375.71,JP,basic,1984046776,0
104446,65,74.18,4869.08,FR,premium,1984136943,0
104447,17,56.46,962.83,AU,standard,1984221481,0
104448,20,92.44,1867.0,DE,premium,1984309745,0
104449,5,49.9,295.67,UK,basic,1984390553,0
104450,28,61.58,1763.22,AU,basic,1984481843,0
104451,62,71.74,4440.76,AU,premium,1984568415,0
104452,66,96.32,6385.59,DE,standard,1984654175,0
104453,57,112.02,6386.29,JP,premium,1984738678,1
104454,54,30.65,1683.56,US,premium,1984829078,0
104455,31,98.29,3017.32,AU,standard,1984910918,1
104456,28,104.82,2927.36,JP,premium,1984999235,0
104457,63,109.33,6907.38,DE,basic,1985087142,0
104458,27,90.09,2421.37,AU,premium,1985171280,0
104459,65,48.14,3153.35,CA,standard,1985258749,0
104460,10,74.81,778.49,DE,basic,1985345617,1
104461,65,109.64,7129.81,US,premium,1985433092,0
104462,50,96.35,4854.45,US,basic,1985518043,1
104463,44,113.75,5007.28,CA,premium,1985605238,0
104464,52,59.78,3094.18,AU,premium,1985686569,0
104465,40,118.31,4699.02,DE,basic,1985778430,0
104466,52,31.86,1662.09,US,basic,1985860907,0
104467,39,53.02,2055.1,CA,basic,1985949290,1
104468,49,32.78,1629.36,JP,standard,1986035611,0
104469,53,83.22,4371.18,UK,basic,1986124227,0
104470,71,75.17,5320.28,AU,basic,1986205679,0
104471,18,48.01,874.35,CA,standard,1986297643,1
104472,49,29.09,1444.94,US,basic,1986383363,0
104473,12,99.6,1201.0,DE,basic,1986467986,0
104474,55,26.36,1404.86,BR,standard,1986550264,0
104475,64,80.45,5120.29,FR,standard,1986638558,0
104476,25,52.98,1309.07,BR,standard,1986725521,0
104477,3,53.16,112.95,FR,standard,1986812665,1
104478,45,117.54,5249.08,JP,basic,1986897810,0
104479,6,94.9,618.46,UK,standard,1986982353,0
104480,33,84.68,2791.76,AU,standard,1987073055,0
104481,44,67.17,2906.96,DE,premium,1987161387,0
104482,42,39.5,1696.39,FR,standard,1987242793,0
104483,9,49.83,464.42,US,premium,1987328339,1
104484,48,23.78,1102.7,JP,premium,1987418926,0
104485,28,98.96,2731.32,US,basic,1987506892,0
104486,48,97.77,4734.34,JP,premium,1987590965,0
104487,6,58.07,351.22,DE,premium,1987679979,0
104488,16,78.78,1230.11,UK,basic,1987761536,1
104489,24,97.3,2353.63,CA,basic,1987848777,1
104490,34,111.79,3797.97,JP,standard,1987932536,0
104491,36,50.92,1832.87,BR,standard,1988023818,0
104492,3,44.45,106.54,UK,premium,1988107508,0
104493,40,82.82,3360.75,DE,basic,1988192630,0
104494,15,86.99,1265.28,AU,standard,1988279112,1
104495,30,92.25,2810.85,JP,basic,1988368202,0
104496,8,30.21,269.38,AU,premium,1988455130,0
104497,62,47.65,2984.19,CA,standard,1988537389,0
104498,59,21.44,1303.69,UK,basic,1988625052,0
104499,38,41.22,1532.95,BR,basic,1988714332,1
104500,32,48.51,1581.46,FR,basic,1988799674,0
104501,64,31.64,2036.54,UK,basic,1988887043,0
104502,49,80.95,3958.81,US,standard,1988974182,0
104503,33,100.22,3268.98,FR,premium,1989061773,1
104504,67,65.79,4433.01,AU,premium,1989143159,0
104505,70,23.81,1667.7,BR,premium,1989234599,0
104506,12,78.86,962.57,JP,premium,1989317572,1
104507,16,92.91,1449.0,DE,basic,1989401581,0
104508,42,84.5,3532.65,US,standard,1989491673,0
104509,49,94.0,4622.53,CA,premium,1989574052,0
104510,3,27.43,44.99,AU,basic,1989666501,1
104511,62,32.04,2027.57,AU,premium,1989747750,1
104512,27,52.5,1381.3,JP,basic,1989837580,0
104513,20,111.15,2208.9,DE,basic,1989922918,0
104514,57,84.9,4869.21,US,standard,1990010170,0
104515,11,85.92,907.33,DE,standard,1990095999,0
104516,2,99.34,165.2,CA,basic,1990179649,0
104517,57,105.49,6024.33,JP,basic,1990269449,0
104518,52,107.99,5621.09,JP,premium,1990356404,1
104519,25,81.04,2046.98,CA,premium,1990440602,0
104520,22,98.75,2131.52,FR,standard,1990529740,0
104521,51,88.93,4537.19,DE,standard,1990612383,0
104522,25,94.23,2320.84,BR,standard,1990701944,0
104523,3,114.56,376.64,US,basic,1990789115,1
104524,64,110.84,7058.25,BR,premium,1990871304,0
104525,28,33.85,928.55,BR,premium,1990957760,0
104526,11,99.6,1081.86,UK,standard,1991043593,0
104527,25,26.01,679.28,UK,premium,1991131309,0
104528,22,43.13,942.86,JP,basic,1991220388,0
104529,5,61.41,317.7,US,standard,1991307800,1
104530,12,72.57,841.32,US,basic,1991394421,0
104531,13,102.18,1359.55,CA,basic,1991479253,0
104532,44,55.1,2434.53,UK,standard,1991565294,1
104533,32,62.29,1980.31,FR,standard,1991651842,0
104534,4,57.1,223.96,JP,basic,1991735477,1
104535,50,113.96,5718.0,BR,standard,1991823689,0
104536,44,100.99,4399.09,BR,standard,1991910099,0
104537,65,49.07,3162.54,FR,basic,1991999886,0
104538,35,77.89,2769.96,UK,standard,1992084242,1
104539,49,107.75,5253.37,CA,premium,1992170491,0
104540,22,99.28,2211.06,CA,premium,1992256508,0
104541,36,37.94,1332.96,DE,premium,1992343503,0
104542,35,40.54,1461.35,BR,standard,1992431097,0
104543,20,38.36,749.18,AU,basic,1992512153,0
104544,46,50.16,2308.28,US,premium,1992602846,0
104545,6,69.12,380.24,FR,basic,1992689398,0
104546,20,50.99,1017.15,BR,premium,1992777450,0
104547,32,53.4,1707.36,BR,premium,1992863436,0
104548,10,45.27,465.49,BR,basic,1992945669,0
104549,60,58.9,3545.81,BR,standard,1993032937,1
104550,4,69.79,285.5,JP,standard,1993121662,0
104551,70,73.03,5088.67,DE,basic,1993203297,0
104552,52,93.73,4874.79,BR,standard,1993296281,0
104553,48,86.11,4155.85,JP,premium,1993378231,0
104554,19,27.63,529.63,FR,basic,1993465320,0
104555,12,43.8,507.52,US,standard,1993550739,1
104556,22,98.24,2114.92,AU,premium,1993639959,0
104557,17,111.02,1886.29,UK,standard,1993724408,1
104558,55,44.82,2467.96,US,basic,1993809716,0
104559,25,43.74,1075.11,AU,premium,1993900212,0
104560,26,79.43,2093.47,UK,standard,1993987392,0
104561,23,69.53,1610.78,DE,premium,1994068445,1
104562,9,44.74,359.06,BR,premium,1994158098,1
104563,69,98.27,6789.48,US,premium,1994239843,0
104564,47,31.25,1489.33,AU,basic,1994332944,0
104565,56,93.14,5173.19,CA,basic,1994416194,0
104566,5,60.64,284.57,JP,standard,1994504910,1
104567,53,108.15,5704.64,UK,basic,1994586327,0
104568,17,39.18,650.58,AU,premium,1994674474,0
104569,6,41.84,270.15,JP,basic,1994762915,0
104570,55,92.58,5048.14,CA,basic,1994850572,0
104571,54,83.81,4559.37,US,standard,1994934878,0
